channel,airtime,title,episode,genre,subgenre,runtime,description,thumbnail,age_rating,cast
KBS2[7],00:30:00,스모킹 건,,예능,교양,60,"교묘하게 진화하는 범죄의 현장 속, 범인을 가리키는 결정적 증거 스모킹 건! 숨겨진 진실을 찾아내는 과학수사 현장의 생생한 이야기를 통해 피해자의 아픔에 공감하고 과학수사의 중요성과 역할을 알리는 프로그램",https://image.tmdb.org/t/p/w500/5je0v7PBD8tiNEhMop97eVqVxXn.jpg,15세 이상,"안현모, 이지혜, 유성호, 김복준"
KBS2[7],01:30:00,KBS재난방송센터,,보도,보도,10,매주 일요일 아침 6시 45분에 방송하는 KBS 2TV의 아침 재난 뉴스 정보 프로그램,https://i.namu.wiki/i/N5XZVKKqyoH0BpZ0UeC95uea1TFPw6hQaQa7wMcX2MTWhRIeqpAVnVJEK0-9DQvO62-oQ1Mr_o2Wqiv5ibbFxVGw10o2CWDVchkjZFXKf8u82AcLoY_o25EdKs-vzdugRTXu9L1izU_W6Zi6zuuT-w.webp,전체 이용가,김세현
KBS2[7],01:40:00,방송 시간이 아닙니다,,정보 없음,정보 없음,200,정보 없음,정보 없음,전체 이용가,정보 없음
KBS2[7],05:00:00,무엇이든 물어보세요,,예능,교양,60,"건강, 음식, 생활과학, 실생활경제를 포함 각가지 생활 정보 등 실생활에 꼭 필요한 아이템을 스튜디오에 전문 연사를 초대해 정확한 지식을 전달하는 한편, VCR 취재를 통한 현장감 있는 정보제공과 전화 상담석, 시청자 전화 등을 마련하여 시청자와 함께 교감하는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250618_146%2F1750204834216gHyro_JPEG%2F57_659516_poster_image_1750204834208.jpg,전체 이용가,"박주아, 이재성"
KBS2[7],06:00:00,걸어서 세계속으로 트래블홀릭,,예능,"교양, 다큐멘터리",60,"도시는 공간이다. 그곳엔 신과 인간, 삶과 죽음, 역사와 문화가 숨 쉰다. 도시는 인간의 역사를 증언하는 상형문자이자 과거와 현재 그리고 미래가 공존하는 삶의 공간이다. 세계의 다양한 도시들을 여행자의 시각으로 바라보고 그들의 역사와 문화, 삶의 모습을 담은 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220708_56%2F16572664398862WfRs_JPEG%2F57_659201_poster_image_1657266439873.jpg,전체 이용가,김진웅
KBS2[7],07:00:00,TV유치원,,예능,교양,30,교육적 내용과 다양한 놀이로 아이들의 오감을 키우는 어린이 체험형 프로그램,https://i.namu.wiki/i/e0x7QdhwBMM48e9Jov19CyI_xNtdwa6nCXhGgceX2UpHmaH9FmomqkMZ_GbvofFykRUNEdjUjQ_nawiSe48CBKXCOQBJPvLQ0mqPkAQExkMQtplJ2gD_E5k5YOpdPCqrWOvvva2an06GC8S3G_GfYw.webp,전체 이용가,"헤이지니, 김원구, 이수경"
KBS2[7],07:30:00,생생정보,,예능,교양,40,공영방송 KBS가 저녁 시간대에 생생하게 살아 움직이는 대한민국 구석구석의 현장을 실시간으로 생생하게 전달하는 프로그램,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250408_16%2F1744071672306tEmc0_JPEG%2F57_3018034_poster_image_1744071672290.jpg,전체 이용가,"이각경, 조항리, 강성규"
KBS2[7],08:10:00,무엇이든 물어보세요,,예능,교양,80,"건강, 음식, 생활과학, 실생활경제를 포함 각가지 생활 정보 등 실생활에 꼭 필요한 아이템을 스튜디오에 전문 연사를 초대해 정확한 지식을 전달하는 한편, VCR 취재를 통한 현장감 있는 정보제공과 전화 상담석, 시청자 전화 등을 마련하여 시청자와 함께 교감하는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250618_146%2F1750204834216gHyro_JPEG%2F57_659516_poster_image_1750204834208.jpg,전체 이용가,"박주아, 이재성"
KBS2[7],09:30:00,여왕의 집,,드라마,로맨스,40,남편의 여자인 줄 모르고 불륜을 응원한 한 여자의 이야기를 그리는 미스터리 치정 멜로드라마,https://image.tmdb.org/t/p/w500/whCeG144BXyPT9HnXE4WOZLtoAm.jpg,19세 이상,"송윤아, 이성재, 전소민, 황찬성, 김승수"
KBS2[7],10:10:00,KBS아침 뉴스타임,,보도,보도,20,KBS아침 뉴스타임,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20210628_188%2F1624843515612umKHq_JPEG%2F57_659578_poster_image_1624843515599.jpg,전체 이용가,정지원
KBS2[7],10:30:00,인간극장,,예능,교양,40,"드라마 같은 삶의 무대에 당신을 초대합니다. 보통 사람들의 특별한 이야기, 특별한 사람들의 평범한 이야기를 비롯한 치열한 삶의 바다에서 건져 올린 우리 이웃들의 이야기를 전달하는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F65%2F97%2F35%2F57_659735_poster_image_1571954329249.jpg,전체 이용가,김솔희
KBS2[7],11:10:00,생활의 발견,,예능,교양,10,"생활 속 크고 작은 문제들부터 생활정보, 건강 · 음식 정보 등 실생활에 필요한 알찬 정보들을 소개하는 프로그램",https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F67%2F19%2F42%2F57_671942_poster_image_1542092177337.jpg,전체 이용가,정보 없음
